customer_tweet_id,customer_author_id,customer_text,reply_tweet_id,reply_text,created_at
1659237,506235,@AppleSupport why did I lose all the music I had saved after updating to IOS 11.0.3??,1659236,@506235 Certainly not the behavior we want you to receive. Let us help. Could you tell us which Apple device you're using?,Tue Oct 17 14:56:01 +0000 2017
1974583,584753,I left the house with my phone on 58% now it's on fucking 38 @115858 do better,1974582,@584753 We know how crucial battery life can be. Send us a DM and tell us when this started. We'll take it from there.,Wed Nov 01 15:11:01 +0000 2017
1582144,487003,"@AppleSupport I’d be happy to. Every time I open my messages, it goes black and goes straight to the main screen. Ive tried to reset my phone multiple times, but it doesn’t help. I think it happened when I adjust the apps at the bottom of my messages cause thats when I wasnt able to go back",1582146,@487003 Thank you for providing us with these details. We'd like to look into this further. Let's continue in DM.,Sun Nov 05 00:18:00 +0000 2017
1882281,561709,@115858 please fix the glitch where my phone screen flips when I open a folder,1882280,@561709 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?,Sat Oct 21 19:56:00 +0000 2017
1921884,572134,"@AppleSupport my ipad camera has had a black screen for a while, where are some places I could have it checked/fixed if anything wrong?",1921883,@572134 Thanks for reaching out to us for support. We’d love to help you. Please DM us so that we can troubleshoot together.,Fri Oct 27 02:45:00 +0000 2017
1485395,464936,@115858 umm i just wanna talk to yall about this update.. i just want to talk.,1485394,"@464936 Sure, join us in DM if you have concerns about the update and we'll do our best to assist.",Fri Nov 03 03:54:26 +0000 2017
769024,303628,Not getting consistent push notifications from @4305 since upgrading to iOS 11 Is this an issue with your APNs @AppleSupport ?,769023,@303628 Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,Wed Oct 11 22:48:00 +0000 2017
2419531,695097,So @AppleSupport this keeps happening randomly to me on my iPhone 6 w/ the newest iOS. What’s up?,2419529,@695097 We'd like to help. Are there any app updates available?,Sun Oct 29 12:31:05 +0000 2017
82058,134161,"@AppleSupport @AppleSupport to unlock my iPhone, it happened every time. Sorry I took so long to answer, had to buy a new one 😕. The old one says Error 9 when trying to restore. Is there a solution?",82056,@134161 We’ll want to be sure to follow the steps listed here for restore error 9: Let us know if you’re still having issues after completing the steps.,Thu Nov 30 13:15:00 +0000 2017
908496,335764,Not sure if i mentioned it or not but this @115858 update sucks big time! My phone is shit now. That is all.,908495,@335764 We're happy to help. Let's take a look at this further for you. Reach out to us in DM.,Sat Oct 21 02:48:25 +0000 2017
853149,322672,@AppleSupport #iphone8 & #iOS11 are the worst device & software ever produced by #apple very disappointing update ios 11.0.2 to be stable,853148,@322672 We want to help. Tell us what's happening via DM.,Mon Oct 09 14:42:30 +0000 2017
2777522,775992,@AppleSupport The iPhone 6 Plus. Can we arrange a call?,2777524,"@775992 Thanks for clarifying this for us. If you'd prefer to work with our telephone support, you're welcome to reach out to us here:",Tue Nov 21 16:54:00 +0000 2017
97031,137180,"Is it just me or is the @115858 app store a piece of shit? I rarely use it, but everytime I need to, it's always the biggest pain in the ass!",97029,@137180 We'd like to look into the issues you're having with the Apple Store app. Can you explain the issues you are seeing?,Thu Nov 30 16:22:31 +0000 2017
1141671,209814,@AppleSupport it’s everything. Particularly native apple apps like messages. My phone is a 6.,1141674,@209814 Got it! Which iOS version are we working with? You'll find that in Settings > General > About. Please DM us.,Sun Oct 15 16:57:00 +0000 2017
1716581,384802,Hi @AppleSupport I have turned off wifi from control centre but why it is still turn on in setting. iPhone SE iOs 11.1,1716579,"@384802 This is expected behavior in iOS 11. For more info, check out:",Tue Nov 07 00:13:31 +0000 2017
1725047,521745,@AppleSupport What’s going on with Yelp and Opentable app updates that they always freeze? #ios11,1725045,@521745 Are these the only apps with the issue? Have you tried the other steps here?,Tue Oct 17 18:50:41 +0000 2017
2255521,656944,Okay @115858 how about you get your shit together a fix this!! I️,2255520,"@656944 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up:",Sat Nov 11 00:01:58 +0000 2017
1762999,530420,@115858 please fix this question mark and box shit bc now it’s happening to me and it’s annoying,1762998,@530420 We are aware of this issue and are working hard to find a resolution. We do have a workaround:,Tue Nov 07 20:54:01 +0000 2017
1106634,381173,@AppleSupport,1106632,"@381173 We'd like to help any way we can. Let's start with your model and if it has iOS 11.0.3 installed. Also, any steps tried so far?",Tue Oct 24 00:39:02 +0000 2017
2237254,652395,@AppleSupport When are y’all gonna fix this I️ I️ I️ I️ I️ I️ I️ ?????????? 🤭 #TooMuchMoneyForThis,2237253,"@652395 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up:",Fri Nov 10 18:44:00 +0000 2017
1777269,534042,@AppleSupport when are you guys going to fix the I️ problem.. it’s really annoying that a multi billion dollar company can’t get this shit figured out. It’s been like this for over a week... how? Figure it out.. and yes I️ already changed the shortcut.. still happens,1777268,@534042 Thank you for completing those steps. Please send us a DM and we'll look into this further.,Wed Nov 08 00:16:00 +0000 2017
2852285,793018,My iPhone says all my photos have an error how do I fix it 😩 @AppleSupport,2852283,"@793018 Thanks for reaching out! Which iPhone do you have and which iOS version is running on it? Also, can you tell us what specific error symbol or message you're seeing on your photos?",Mon Nov 27 20:05:03 +0000 2017
1767369,531436,@AppleSupport please send a fix or work around for this:,1767368,@531436 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Tue Nov 07 22:25:00 +0000 2017
1697456,514895,@116450 @AppleSupport can you fix this autocorrecting every “I️” bug?,1697455,@514895 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 23:38:26 +0000 2017
2555462,725650,My phone moving like a 🐌 with this recent software update😤 @AppleSupport,2555461,"@725650 We'd like to see what we can do to assist. When did this start happening? Just to confirm, are you fully up-to-date running iOS 11.1.1?",Thu Nov 16 15:48:01 +0000 2017
126375,144366,@AppleSupport @144367 @144365 My battery percentage isn’t correct...help?,126377,@144366 Happy to! Can you provide us with more details about what's going on? Which device and iOS version are you using? Let us know in DM.,Fri Nov 24 03:30:52 +0000 2017
1235656,409822,@AppleSupport 11.0.3,1235658,"@409822 Does it always seem to get hot when on phone calls, or was this the first time? When did the battery issues begin?",Wed Oct 25 18:55:53 +0000 2017
2915998,351593,@AppleSupport I can't send or recieve iMessages. These green bubbles are ugly HELP ME,2915997,@351593 We're happy to help you get this sorted out. Can you tell us which device and operating system you are using please?,Tue Nov 28 23:15:30 +0000 2017
1863930,556906,"@AppleSupport Since the last update, too many problems. I even think about Android...😏 HELP..!",1863929,@556906 We'll be happy to help. Please DM us details on the issues you're having and we'll work with you there.,Fri Oct 20 14:09:28 +0000 2017
599075,262084,@AppleSupport Found that link and tried all of that before tweeting.,599077,@262084 Send us a DM and we can start looking into it from there.,Sun Dec 03 21:18:31 +0000 2017
1725276,521808,Pretty annoyed with apples new update. Not being able to even type out letters anymore is very frustrating . @AppleSupport,1725275,@521808 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Tue Nov 07 04:47:00 +0000 2017
1597287,490678,This is what I've been seeing.. is it cause I haven't updated or cause others have? HALLLPPP @115858.,1597286,@490678 Thanks for reaching out! We've got your back. Try these steps and let us know how it goes:,Sat Nov 04 22:41:31 +0000 2017
2983781,150253,@115858 @AppleSupport NOPE ON MOST RECENT BETA. BATTERY JUST COMPLETELY DRAINED IN 30 minutes of doing nothing but listening to a podcast.,2983780,@150253 You can report issues with the Beta version in the Feedback app. The full iOS version is available now. We recommend updating the device for better performance and bug fixes. Please check out this article if you'd like to revert out of Beta:,Mon Nov 20 15:29:02 +0000 2017
2731439,765713,@AppleSupport No.,2731440,@765713 Have you ever been able to FaceTime? Let's continue in DM using the link below.,Mon Nov 27 00:09:27 +0000 2017
2043968,604455,#iPhone 5s issues with IOS 11. My battery absolutely tanked. Won’t stay charged. No prev issues. Way to ruin my iPhone @115858.,2043967,@604455 Let's take a closer look at this together. Send us a DM with more details below and we'll go from there.,Wed Oct 04 14:20:31 +0000 2017
2454119,223042,@115858 fix y'alls phones,2454117,@223042 Happy to help. Let us know what's happening there.,Sun Oct 29 19:09:32 +0000 2017
817014,314584,@AppleSupport And if I experience the same thing? What then?,817015,"@314584 Great question! If the behavior persists after updating, we’ll continue to investigate in DM. We’re here for you.",Thu Oct 12 21:35:00 +0000 2017
